customer_id,customer_name,country_id,cust_type_id
5738,Mary Byrd,192,3
5739,Dr. Alicia Decker,246,3
5740,Rhonda Rogers,233,4
5741,Carrie Williams,56,1
5742,Deborah Williams,807,4
5743,Timothy Schroeder,716,4
5744,Jesse Thompson,258,2
5745,Robert Jackson,226,4
5746,Nicole Randall,858,1
5747,Sarah Frazier,51,4
5748,Ryan Rogers,208,3
5749,Dale Burns,388,4
5750,Kathleen Martinez,688,4
5751,Jeffrey Boyd,12,3
5752,Sara Brooks,562,3
5753,Danielle Anderson,336,4
5754,Marie Mendoza,16,1
5755,Jeremiah Green,104,1
5756,David Flores,728,1
5757,Sarah Collins,12,4
5758,Daniel Gutierrez,832,2
5759,Danny Rodriguez,260,2
5760,Karen Watson,434,3
5761,Ricky Oconnell,51,4
5762,Mackenzie Garza,262,1
5763,Kimberly Perez,148,2
5764,Chad Griffin,716,4
5765,Judith Joseph,591,2
5766,Jacob Williams,212,1
5767,Beverly Dyer,276,4
5768,Patrick Hull,86,1
5769,Eric Smith,686,1
5770,Taylor Martin,175,2
5771,Michael Reyes,887,2
5772,Shari Lopez DDS,234,4
5773,Jessica Banks,16,2
5774,Daniel Barnes,92,1
5775,Kathleen Nichols,860,4
5776,Tyler Stewart,574,2
5777,Daniel Fowler,352,2
5778,Miranda Rose,364,1
5779,Austin Patton,204,2
5780,James Hernandez,800,4
5781,Timothy Bradford,336,4
5782,Jennifer Parsons,760,4
5783,Melissa Francis MD,795,4
5784,Rachel Nelson,740,3
5785,Kristina Nunez,16,2
5786,Abigail Johnson,882,1
5787,Larry Krause,214,1
5788,Tonya Harris,90,4
5789,Michael Gray,254,1
5790,Daniel Porter,180,1
5791,Xavier Graves,40,4
5792,Cindy Cobb,660,3
5793,Virginia Smith,50,1
5794,Tammy Nelson,776,1
5795,Kelly Taylor,368,2
5796,Jennifer Bowen,212,4
5797,Jermaine Fisher,574,4
5798,Tammy Summers,702,4
5799,Joshua Smith,876,1
5800,Maria Orozco,724,2
5801,Michael Haynes,242,4
5802,Karen Marshall,234,2
5803,Gregory Montes,854,3
5804,Stephanie Roberts,728,3
5805,Elizabeth Alexander,638,3
5806,Susan Rose,598,4
5807,Todd Giles,328,3
5808,Heidi Richards,108,3
5809,Robert Jackson,162,1
5810,Vanessa Parsons,86,2
5811,Kathleen Oneal,270,4
5812,Christina Crawford,520,3
5813,Dennis Sparks,174,2
5814,Benjamin Green,428,2
5815,Jeffrey Hunt,784,3
5816,Elizabeth Gomez,250,3
5817,Amanda Reyes,492,1
5818,Nina Little,586,3
5819,Veronica Hammond,328,3
5820,Robert Castaneda,740,3
5821,Tom Mejia,450,3
5822,Mrs. Renee Bradley MD,162,2
5823,Elizabeth Castillo,324,2
5824,Christina Sullivan,498,1
5825,Patrick Singleton,31,4
5826,Christian Marsh,204,1
5827,Thomas Ortiz,124,4
5828,Robert Dawson,324,1
5829,Christopher Gentry,208,2
5830,Ryan Oliver,398,1
5831,Kathryn Love,760,1
5832,Hannah Griffith,410,2
5833,Matthew Haley,100,4
5834,Amy Castillo,74,1
5835,Sandra Hernandez,296,2
5836,Anthony Harrell,674,2
5837,Nancy Smith,533,3
5838,Dr. Patricia Carter,398,3
5839,Carlos Williams,192,2
5840,Michelle Young,218,4
5841,Deborah Barnett,120,3
5842,Elizabeth Carson,682,4
5843,Adam Howard Jr.,136,1
5844,Joshua Foster,832,4
5845,Steve Martinez,643,1
5846,Brenda Juarez,70,3
5847,Kimberly Fischer,356,2
5848,Jason Campbell,498,4
5849,Shannon Thompson,308,2
5850,Steven Guerrero,158,2
5851,Timothy Hunt,262,3
5852,Dylan Fletcher,646,4
5853,Christopher Murphy,724,2
5854,Ashley Jones MD,728,2
5855,Natasha Petersen,744,3
5856,Jeremy Hopkins,392,1
5857,William Beltran,882,2
5858,Eric Martinez,384,3
5859,Danielle Harris,162,4
5860,Angel Stark,196,4
5861,Katherine Allen,458,3
5862,Mr. Dustin Lara PhD,16,2
5863,Logan Smith,586,2
5864,William Francis,458,4
5865,Randy Francis,535,1
5866,Kimberly Stevens,4,1
5867,Michael Hernandez,858,2
5868,Tammy Williams,466,4
5869,Tammy Buck,756,4
5870,Christy Martinez,659,2
5871,Ricardo Briggs,246,2
5872,Joshua Walker,706,4
5873,Caitlyn Vazquez,158,4
5874,Dawn Stokes,246,1
5875,Elizabeth Eaton,100,1
5876,Isabella Grant,31,3
5877,Edward Dennis,504,3
5878,Amy Harris,364,2
5879,Michael Marshall,212,1
5880,Heather Hill,222,4
5881,Gabriel Thomas,116,4
5882,John Jenkins,174,1
5883,Steven Phillips,600,4
5884,Kelly Rose MD,268,3
5885,Dustin Flores,764,3
5886,Kevin Kelly,608,3
5887,Vicki James,876,2
5888,Michelle Dalton DDS,254,2
5889,Harold Perez,662,2
5890,Ashley Baker,408,3
5891,Samuel Bartlett,254,1
5892,Christina Thornton,336,4
5893,Kyle Davis,512,4
5894,Grace Garza,340,2
5895,Jennifer Burton,31,2
5896,Jasmine Berger,678,2
5897,Joy Newman,705,1
5898,Bryan Johnson,703,4
5899,Emily Jenkins,234,3
5900,Marvin Carney,626,1
5901,Ronald Mckee,705,1
5902,Robert Hale,32,2
5903,Henry Smith,762,2
5904,Mercedes Mayo,796,2
5905,Katrina Haley,266,4
5906,Daniel Flores,332,3
5907,Sherry Fletcher,260,2
5908,Rebekah Rivera,68,4
5909,Melissa Salas,120,1
5910,Brandi Hill,768,1
5911,Angela Lopez,296,4
5912,Bradley Graves,422,2
5913,Dana Evans,624,4
5914,Ryan Rogers,204,3
5915,Jennifer Johnston,56,2
5916,Michael Galloway,292,3
5917,Debra Chandler,458,1
5918,Brandon Higgins,585,1
5919,Christopher Becker,531,4
5920,Rachael Hernandez,304,1
5921,Brian Combs,616,4
5922,Mary Mccullough,666,2
5923,Scott Warren,440,2
5924,Barbara Perez,740,2
5925,Jane Hughes,752,1
5926,Bradley Wright,156,2
5927,Jeanette Palmer,430,2
5928,Kenneth Mata,16,1
5929,Carlos Glenn,428,4
5930,Alexis Kim,462,2
5931,Deborah Thomas,446,1
5932,Adam Santiago,258,2
5933,Elizabeth Murray,854,1
5934,Dennis Powell,266,2
5935,James White,204,4
5936,Michele Hart,894,4
5937,Harry Riley,554,2
5938,Taylor Vasquez,180,3
5939,Tammy Holloway,458,4
5940,Gary Bradshaw,426,2
5941,Thomas Ramos,44,3
5942,Angela Campbell,832,3
5943,Lisa Wilson,804,2
5944,Steve Christian,504,3
5945,Sarah Wolf,51,3
5946,Jennifer Carlson,192,4
5947,Lee White,422,3
5948,Cynthia Fernandez,540,2
5949,Michael Simmons,16,3
5950,Scott Green,36,1
5951,Keith Brown,136,3
5952,Cody Wilson,534,1
5953,James Miller,392,1
5954,Brent Lee,887,2
5955,Madison Valencia,788,2
5956,Lindsey Rose,690,1
5957,Joshua Edwards,744,2
5958,Christina Jones,188,4
5959,Karen Hernandez,52,4
5960,Nicole Reed,516,1
5961,Lisa Ferguson,10,1
5962,Bianca Beck DDS,232,3
5963,Juan Buckley,276,2
5964,Matthew Williams,626,1
5965,Donna Brown,234,3
5966,Joseph Gonzales Jr.,440,1
5967,Michael Hardy,226,3
5968,Jose Davis,446,3
5969,Angel Garner,140,1
5970,Frank Smith,364,1
5971,Kyle Owen,748,4
5972,George Horne,340,3
5973,Ronald Gallagher,212,1
5974,Christine Mosley,208,1
5975,Timothy Schultz,70,3
5976,John Krause,266,1
5977,Bradley Ortiz,478,4
5978,Gerald Zhang,458,4
5979,Carla Oconnell,262,4
5980,Gary Wilkins,531,3
5981,Michael Lindsey,612,2
5982,Diane Phillips,578,1
5983,Erin Wilson,531,4
5984,Nathan Dickson,246,4
5985,Amy Velez,678,3
5986,Barbara Shaffer,585,2
5987,Lance Smith,586,3
5988,Jacob Lee,670,3
5989,Kenneth Morgan,678,1
5990,Matthew Brown,580,1
5991,Alison Smith,120,2
5992,Donald Soto,504,1
5993,Kimberly Wong,470,3
5994,John Adams,242,1
5995,Sherri Dunn,678,1
5996,Patrick Farley,324,4
5997,Amanda Suarez,388,2
5998,Michelle Chang,804,3
5999,Jerry Ramirez,840,4
6000,Todd Moss,104,4
6001,Stanley Alvarez,191,1
6002,Nicole Martin,462,3
6003,Marc Perez,752,2
6004,Stacie Williamson,231,2
6005,Christopher Barton,624,3
6006,Natalie Spencer,238,2
6007,Lauren Ware,562,2
6008,Anna Monroe,586,4
6009,Jacob Sullivan,108,1
6010,Gabriel Schmitt,24,3
6011,Lauren Jones,434,2
6012,Amy Bennett,516,3
6013,Jennifer Curtis,688,1
6014,Jason Oliver,744,4
6015,Spencer Hodges,442,4
6016,Matthew Saunders,764,3
6017,David Mercado,764,2
6018,Maria James,56,3
6019,Thomas Sanchez,512,2
6020,William Williams,40,3
6021,Michael Mccarthy,583,4
6022,Mathew Matthews,72,3
6023,James Golden,196,4
6024,Jennifer Thompson,56,4
6025,Lindsay Thomas,484,1
6026,Chase Weber,834,4
6027,Douglas Erickson,760,1
6028,Edward Morgan,152,4
6029,Jill Smith,462,2
6030,Scott Harding,792,1
6031,Bryan Henderson,804,4
6032,Katrina Harrison,504,2
6033,Andrea Myers,492,1
6034,Nicole Stokes,158,3
6035,Amanda Price,442,3
6036,Anthony Carter,854,1
6037,John Davis,674,2
6038,Raymond Bishop,250,3
6039,Desiree Hahn,408,1
6040,Mary Finley,348,2
6041,Derrick Hall,328,2
6042,Corey Krueger,90,4
6043,Julian Waters,584,1
6044,Renee Donovan,660,2
6045,Leslie Bell,646,3
6046,Connie Garrett,784,3
6047,Richard Rhodes,120,1
6048,Travis Carson,74,2
6049,Kimberly Hernandez,776,3
6050,Mr. Joshua Young,678,3
6051,Sergio Jones,562,2
6052,Rachel Leon,516,3
6053,Amanda Carlson,170,2
6054,Christopher Young,620,4
6055,Adrienne Jackson,324,3
6056,Samantha Vargas,426,3
6057,Carl Sherman,242,2
6058,Carla Oliver,40,4
6059,Robert Garcia,388,4
6060,Erin Melton,562,1
6061,Jacqueline Aguilar,858,3
6062,Lisa Barnett,231,2
6063,James White,84,1
6064,Bryan Kennedy,300,1
6065,Chris Jensen,492,2
6066,Sarah Phelps,104,1
6067,Sandra Lyons,660,4
6068,Bradley Brown,484,3
6069,Sharon Diaz,585,3
6070,Anthony Jones,674,2
6071,Edwin Delgado DDS,116,3
6072,Cynthia Acosta,275,2
6073,Erin Powers,372,2
6074,Shannon Mueller,690,3
6075,Lisa Love DDS,694,3
6076,Douglas Long,116,1
6077,Bill Thompson,417,3
6078,Timothy Brewer,316,1
6079,Michelle Davis,581,3
6080,Jonathan Stevens,262,3
6081,Katherine Wilson,304,4
6082,Christopher Hill,807,1
6083,Dr. Travis King DDS,616,2
6084,Michelle Ward,124,3
6085,Jeffrey Steele,534,1
6086,Sarah Crosby,112,1
6087,Charles Huang,638,4
6088,Ms. Morgan Hernandez,196,1
6089,Diana Edwards,136,2
6090,Sean Stevens,887,2
6091,Leslie Butler,646,3
6092,David Houston,144,2
6093,Nicholas Green,752,3
6094,William Simmons,804,4
6095,Andrew Mcdowell DDS,212,4
6096,James Freeman,694,4
6097,David Perez,292,1
6098,Mark Hernandez,28,3
6099,Dakota Haley,96,3
6100,Alexander Nielsen,188,4
6101,Hannah Brown,458,4
6102,Crystal Oliver,643,4
6103,Taylor Lopez,756,4
6104,Brandon Carpenter,642,1
6105,Lawrence Johnson,116,4
6106,Patricia Anderson,484,3
6107,Amber Fowler,212,1
6108,Kelly Lee,626,2
6109,Amber Gilbert,232,1
6110,Joseph Norton,234,2
6111,Melody Taylor,454,3
6112,Denise Moore,756,1
6113,Ronald Nelson,16,2
6114,Gina Hernandez,728,2
6115,Mia Cox,446,2
6116,Sarah Harrell,64,3
6117,Tracy Perez,328,2
6118,Tamara Grant,426,3
6119,Jacqueline Hobbs,204,1
6120,Justin Hanson,239,4
6121,Michael Carey,184,4
6122,Mr. Frank Bowman,705,2
6123,James Newton,52,1
6124,Timothy Martin,368,2
6125,Mary Turner,348,3
6126,Jennifer Mccormick,688,4
6127,Christina Hunt,148,1
6128,Charles Lewis,674,2
6129,Kevin Smith,398,2
6130,Benjamin Keller,328,4
6131,Anthony Hunter,140,4
6132,Barbara Mitchell,380,3
6133,Felicia Lindsey,760,4
6134,Kyle Koch,784,3
6135,Haley Christensen,376,4
6136,John Chavez,729,4
6137,Michael Ward,196,3
6138,Aaron Baker,500,3
6139,Keith Wallace,232,4
6140,Carolyn Murphy,858,4
6141,Melissa Thompson,862,3
6142,Barbara Harrison,248,2
6143,Valerie Snyder,144,2
6144,Thomas Bell,140,2
6145,Tina Meyer,764,1
6146,Todd Schultz,634,3
6147,Patrick Salazar,144,3
6148,Vanessa Ortiz,496,3
6149,Pamela Perez,492,2
6150,Natalie Campbell,784,1
6151,Taylor Park,585,4
6152,Jordan Harper,586,2
6153,Angel Stokes,36,1
6154,Robert Rose,336,2
6155,April Jones,600,3
6156,Matthew Black,152,3
6157,Michael Lindsey,620,2
6158,Jeffery Bailey,484,1
6159,Amy Fox,40,2
6160,Cassandra Berg,558,3
6161,Jason Bradley,140,3
6162,Rita Erickson,84,3
6163,Kelly Obrien,826,4
6164,Brian Cook,780,2
6165,April Reyes,40,4
6166,Michael Randall,716,3
6167,Laura Green,643,2
6168,Karl Lopez,356,2
6169,Max Wong,744,3
6170,Mia Thompson,422,2
6171,Emily Schwartz,659,2
6172,William Farrell,84,1
6173,Mark Martin,222,2
6174,Paul Miller,188,3
6175,Vanessa Butler,40,1
6176,Deborah Butler,574,4
6177,Lisa Murphy,31,2
6178,Sarah Cox,36,3
6179,Hannah Morgan,92,3
6180,Jacob Miller,120,1
6181,William Choi,558,3
6182,Rita Arellano,64,1
6183,Allen Johnson,44,3
6184,Diana Williams,380,3
6185,Terry Brown,84,1
6186,Brian Wilson,643,4
6187,Anthony Garcia,882,3
6188,Isabella Terrell,392,1
6189,Donna Prince,100,2
6190,Candice Greer,666,3
6191,Bethany Mccarthy,262,3
6192,Isaac Clark,328,2
6193,Justin Patterson,52,3
6194,Angela Ramirez,334,2
6195,Kristen Porter,670,4
6196,Autumn Hart,246,3
6197,Shelley English,64,1
6198,Bonnie Thompson,454,2
6199,Denise Carroll,50,2
6200,Kevin Brown,524,3
6201,Christopher Reeves,410,2
6202,Bonnie Harris,398,2
6203,Jared Thompson,756,1
6204,Eric Gilbert,535,3
6205,Timothy George,239,1
6206,Alyssa Gomez,12,1
6207,Brian Smith,40,3
6208,Bryan Mcdaniel,860,2
6209,Ryan Walker,156,3
6210,Heather Davies,156,1
6211,Ashley Moore,466,2
6212,Mr. Jay Mitchell,275,4
6213,Steven Perry,36,3
6214,Michael Daugherty,191,4
6215,Sean Davis,40,3
6216,Veronica Gray,108,3
6217,Ernest Lyons,570,3
6218,Michael Smith,752,3
6219,Lisa Thomas,832,2
6220,Edward Barr,570,1
6221,Matthew Baird,748,2
6222,Kenneth Riggs,428,4
6223,Tim Moore Jr.,876,4
6224,Kimberly Johnson,56,1
6225,Joel Rogers,474,1
6226,Michael Bush,654,1
6227,Tina Atkinson,458,3
6228,Emily Hinton,760,1
6229,Benjamin Humphrey,72,4
6230,David Ware,663,2
6231,Emily Williamson,584,4
6232,Robert Williams,600,3
6233,Monica Aguirre,204,4
6234,Kendra Anderson,484,2
6235,Katie Ritter,760,1
6236,Steven Hodges,204,1
6237,Stacey Duran DVM,887,2
6238,Raymond Lucas,732,4
6239,Annette Parrish DVM,417,3
6240,Amanda Jones,180,2
6241,Terry Owens,404,4
6242,Randall Hill,380,2
6243,Gina Aguilar,166,2
6244,Whitney Petersen,212,3
6245,Michael Vazquez,768,4
6246,Richard Mitchell,620,2
6247,Daniel Yang,732,3
6248,Brenda Vega,254,4
6249,Raymond Higgins,756,4
6250,Michele Price,260,4
6251,Jon Townsend,275,4
6252,Heather Ball,585,3
6253,James Osborne,64,1
6254,Brandon Bishop,218,2
6255,Kristin Wheeler,894,4
6256,Patricia Gross,51,2
6257,Michael Jimenez,28,1
6258,Robert Thomas,410,2
6259,Lisa Richards,580,4
6260,Edward Mckenzie,275,3
6261,Bonnie Case,652,2
6262,Billy Williams,334,3
6263,Ross Sellers,392,2
6264,Karen White MD,670,1
6265,David Walls,56,1
6266,Sydney Jackson,132,4
6267,Michelle Jackson,807,1
6268,Jennifer Dominguez,372,4
6269,Christopher Perkins,724,2
6270,Christopher Smith,528,2
6271,Michael Taylor,232,3
6272,Michael Davidson,438,3
6273,Alicia Grant,170,1
6274,Tara Greer,882,2
6275,Nicholas Walters,682,3
6276,Mr. Steve Dougherty,276,3
6277,Justin Patel,833,1
6278,Melanie Aguilar,666,3
6279,William Wright,442,3
6280,Victoria Meadows,112,3
6281,Kimberly Murray,422,3
6282,Steven Brown,108,3
6283,Jason Wallace,104,3
6284,Kimberly Lopez,586,1
6285,Manuel Sloan,258,2
6286,Patricia Austin,231,1
6287,Laura Floyd,336,4
6288,Jessica Evans,328,4
6289,Erica Carr,52,2
6290,Donald Combs,4,3
6291,Lisa Stone PhD,31,1
6292,Andrew York,710,3
6293,Benjamin Martinez,512,3
6294,James Haynes,643,1
6295,Ivan Weber,478,3
6296,Jeremy Morris,51,4
6297,Charles Bailey,591,1
6298,Tiffany Smith,442,2
6299,Jaime Rogers,833,4
6300,Mr. Lawrence Powell MD,716,4
6301,Mr. Kenneth Gill,663,1
6302,Krystal Navarro,581,2
6303,Natalie Vazquez,788,3
6304,Holly Ortiz,368,3
6305,Heather Walker,100,4
6306,Stacy Castillo,320,2
6307,Matthew Porter,716,4
6308,Thomas Taylor,16,4
6309,Dylan Payne,882,1
6310,Zachary Moore,4,3
6311,Carolyn Sanchez,800,2
6312,Adam Church,624,2
6313,Carmen Horton MD,258,3
6314,Brittany Powell,184,3
6315,Dawn Quinn,586,3
6316,James Gomez,180,2
6317,Jack Hughes,231,4
6318,David Stevens,678,2
6319,Nicholas Huerta,136,2
6320,Donna Walker,478,3
6321,Erin Scott,140,4
6322,Bailey Graham,72,4
6323,Sean Brown,124,2
6324,Daniel Edwards,120,1
6325,Jonathan Alexander,336,1
6326,Adam Jones,862,2
6327,Mitchell Burton,404,2
6328,Mark Robinson,16,1
6329,Kenneth Harris,56,1
6330,Nancy Moore,729,4
6331,Ashley Richards,562,4
6332,Linda Dixon MD,442,4
6333,Steven Edwards,438,4
6334,Angel Mcdowell,630,3
6335,Larry Cohen,732,1
6336,Kenneth Leon,180,2
6337,Rebecca Ramos,28,4
6338,Jenna Diaz,254,2
6339,Sabrina Willis,850,2
6340,Derek Glover,818,4
6341,David Savage,728,1
6342,Jermaine Gomez,372,1
6343,Jason Carroll,500,1
6344,Amy Buckley,578,4
6345,Kathleen Arroyo,446,1
6346,Bryan Hoover,795,3
6347,Melanie Fields,208,2
6348,Vernon French,876,2
6349,Carrie Martin,250,4
6350,Michelle Melton,438,2
6351,Taylor Lopez,474,2
6352,Heidi Davis,404,2
6353,Kathleen Greene,404,2
6354,Alexis Ramirez,454,1
6355,Julian Smith,659,1
6356,Paul Klein,434,1
6357,Amanda Lamb,768,4
6358,Jessica Whitaker,418,1
6359,Wendy Jones,192,3
6360,Michael Cooper,222,1
6361,Miss Jessica Mccoy,308,4
6362,Jason Mason,360,2
6363,Jill Barry,340,2
6364,Michelle Ellis,400,2
6365,Erica Wolfe,266,1
6366,Michael Tucker,360,2
6367,Elizabeth Garcia,86,2
6368,Nicholas Johnson,231,4
6369,Patricia Hunter,31,4
6370,Miss Sara Cook DDS,659,4
6371,Victoria Brooks,612,4
6372,Brent Kent,710,2
6373,Michael Macias,178,1
6374,James Gutierrez,430,4
6375,William Kelly,566,4
6376,Connor Deleon,72,4
6377,Melissa Howell,270,2
6378,Francisco Johnson,756,4
6379,Eric White,242,3
6380,Lauren Lowe,756,2
6381,Michelle Mccoy,8,4
6382,Robin Chavez,458,1
6383,Louis Cervantes,152,3
6384,Charles Wallace,204,1
6385,Kenneth Jensen,634,1
6386,Bradley Kim,384,1
6387,Scott Michael III,170,3
6388,Mr. Adam Sullivan,162,3
6389,Nicholas Maxwell,246,4
6390,Kimberly Martin,558,1
6391,Lacey Jones,178,4
6392,Amber Bishop,144,1
6393,David Skinner,458,2
6394,Oscar Brown,136,3
6395,Michelle Howard,239,4
6396,Amanda Young,300,2
6397,Sandra Watson,574,3
6398,Lori Knight,887,1
6399,Crystal Powell,28,4
6400,Brittany Scott,56,4
6401,Richard Taylor,112,3
6402,Sabrina Marquez,56,1
6403,Rachel Ray,426,2
6404,Jocelyn Gonzalez,534,4
6405,Natasha Hernandez,124,2
6406,Rose Williams,308,2
6407,Paula Santos,534,3
6408,Timothy Ware,894,3
6409,Rebecca Ho,512,4
6410,Michelle Garcia,231,2
6411,Micheal Hebert,548,1
6412,Dr. Samuel Andrews,500,2
6413,Crystal Larson,744,3
6414,Andrea Howard,178,1
6415,Michelle Savage,832,3
6416,Theresa Miller,688,3
6417,Tony Gray,410,2
6418,Joshua Chandler,540,3
6419,Joshua Miller,312,4
6420,Christopher Higgins,454,4
6421,Cassandra Davis,417,3
6422,Heather Decker,196,2
6423,Calvin Hill,8,3
6424,Gregory Camacho,36,3
6425,Jesus Garcia,254,4
6426,Eric Rodriguez,624,3
6427,Carrie Bryan,690,1
6428,Kevin Woodward,312,3
6429,Crystal Ali,408,2
6430,Jordan Glover,752,3
6431,Christine Barry,616,3
6432,Deborah Herman,84,3
6433,Jack Knapp,72,1
6434,John Wong,308,3
6435,Sandy Clark,250,2
6436,Patrick Alexander,616,2
6437,Mathew Bush,570,1
6438,Danielle Foster,384,4
6439,Nicole Beck,705,3
6440,Dr. William Jensen MD,348,1
6441,Mrs. Teresa Johns,417,1
6442,Melissa Bishop,254,2
6443,Robert Frye,470,4
6444,Sierra Ross,652,3
6445,Adam Phillips,850,1
6446,Teresa Watkins,218,1
6447,Brian Phelps,764,4
6448,Jennifer Jenkins,858,3
6449,Victoria Harris,626,2
6450,Paula Alvarado,86,4
6451,Larry Smith,533,3
6452,Mr. John Boyer,570,1
6453,Larry Diaz,454,4
6454,Daniel Johnston,706,3
6455,Brian Cobb,784,2
6456,Sarah Powell,400,3
6457,David Sweeney,344,4
6458,Cameron Farmer,104,3
6459,Matthew Lee,894,2
6460,Samantha Browning,534,2
6461,Karen Rodriguez,688,1
6462,Dawn Jones,504,4
6463,Nathaniel Castaneda,68,3
6464,Jesse Charles,496,2
6465,Perry Nolan,100,2
6466,Ariel Allison,410,2
6467,Melissa Barajas,50,1
6468,Laura Miller,728,3
6469,Logan Robinson,804,3
6470,Jimmy Tucker,428,1
6471,Katie King,583,3
6472,Gary Lambert,392,1
6473,Nicole Gentry,528,4
6474,Tracy Armstrong,304,1
6475,Kathleen Anderson,660,1
6476,Brittany George,36,3
6477,Stephanie Peters,862,3
6478,Katherine Love,360,3
6479,Lauren Berry,800,4
6480,Bill Hester,540,1
6481,Melanie Clark,152,1
6482,Matthew Fernandez,10,1
6483,Luis Livingston,191,2
6484,Steven Figueroa,426,1
6485,Robert Jenkins,64,1
6486,Steven Reyes,512,1
6487,Juan Valencia,418,2
6488,Steve Wilson,818,2
6489,Brian Steele,84,4
6490,Charles Thomas,818,2
6491,Jennifer Thompson,428,3
6492,Julie Stein,752,1
6493,Thomas Ramos,762,3
6494,Andrew Hicks,124,2
6495,Elizabeth Berry,422,1
6496,Misty Cooper,659,2
6497,Kenneth Farley,616,3
6498,Matthew Gutierrez,442,3
6499,Laura Brooks,642,2
6500,Michael Sanchez,364,1
6501,Ms. Bailey Mitchell,562,3
6502,Erica Diaz,704,2
6503,Kenneth Campbell,288,1
6504,Hannah Richardson,474,1
6505,Melissa Andersen,12,1
6506,Greg Lawson,388,2
6507,Christopher Washington,288,2
6508,Tammy Jackson,694,2
6509,Preston Davenport,76,1
6510,Teresa Sanford,180,4
6511,Corey Blake,876,1
6512,Tony King,254,3
6513,Cory Warner,344,3
6514,Ashley Stevens,418,4
6515,Rachel Joseph,585,1
6516,Gary Brown,203,1
6517,Kathryn Craig,703,3
6518,William Anderson,178,4
6519,Susan Thompson,694,3
6520,Samantha Davidson,438,3
6521,Mark Mccormick,760,4
6522,Michael Allison,604,3
6523,Kathryn Taylor,234,1
6524,Joshua Horton,76,1
6525,Johnathan Benitez,204,1
6526,Amy Wilson,31,3
6527,Deborah Powell,528,4
6528,Lisa Jones,702,1
6529,Oscar Hurst,674,2
6530,Vanessa Stevens,480,1
6531,Rebecca Porter,442,2
6532,Bobby Powers,92,1
6533,Harold Rodriguez,474,2
6534,Adam Clayton,492,3
6535,Jennifer Proctor,583,4
6536,James Stone,612,4
6537,Jerry Hansen,208,1
6538,Arthur Pierce,474,4
6539,Daniel Castro,231,2
6540,Shannon Martinez,666,2
6541,Susan Conner,688,3
6542,Janet James,586,3
6543,Steven Cohen,662,2
6544,Tracy Colon,729,4
6545,Nathan Clark,36,2
6546,Bobby Bender,498,3
6547,Joshua Banks,214,1
6548,Jenna West,288,4
6549,Carla Williams,804,2
6550,Ralph Singh,70,3
6551,Kristen Young,92,4
6552,Rachel Hoffman,332,3
6553,Kathy Lopez,620,1
6554,Latasha Stone,659,2
6555,Daniel Johnson,231,3
6556,Michael Hamilton PhD,316,4
6557,Veronica Keller,580,3
6558,David Harris,20,1
6559,Jennifer Orozco,340,4
6560,Angela Clark,188,1
6561,Curtis Perez,450,4
6562,Shawn Fisher,344,2
6563,Kimberly Hampton,418,1
6564,Paige Barton,470,1
6565,Stephanie Kelley,120,4
6566,Jason Miller,124,4
6567,Kyle Gardner,729,2
6568,Amy Woodward,348,2
6569,Kristen Wilson,104,4
6570,Loretta Martin,682,1
6571,Kelly Duncan,776,2
6572,Taylor Young,795,1
6573,Becky Lee,798,4
6574,Shawn Blevins MD,388,2
6575,Dorothy Armstrong,170,4
6576,Haley Wallace,686,1
6577,Jason Reynolds,136,4
6578,Joseph Byrd,178,3
6579,Elizabeth Craig,434,1
6580,Jimmy Gordon,792,4
6581,Adam Flores,12,1
6582,William Anderson,191,1
6583,Danielle Buchanan,288,1
6584,April Miller,591,2
6585,Amy Contreras,662,4
6586,Krista Kerr,670,1
6587,Richard Ramsey,716,1
6588,Lindsay Thompson,36,4
6589,Dale Daniels,663,1
6590,Karen Lopez,104,2
6591,Jennifer Morris,748,4
6592,Margaret Graham,724,1
6593,Chris Green,534,3
6594,Michael Cobb,428,3
6595,John Villarreal,156,3
6596,Stephen Hudson,496,2
6597,James Juarez,340,4
6598,Gregory Morris MD,860,3
6599,Kerry Taylor,414,3
6600,Robert Chen,12,2
6601,Kristy Smith,400,1
6602,Kaitlyn Estrada,60,1
6603,Rachel Burke,654,3
6604,Samuel Barnes,398,4
6605,Carl Stevens,728,4
6606,Patricia Morales,450,1
6607,Kaitlyn Mccarthy,578,4
6608,Michael Petersen,364,4
6609,Joshua Mack,76,1
6610,Mackenzie Berry,250,1
6611,Emma White,340,2
6612,Tammy Pham,729,3
6613,Terry Simmons,92,1
6614,Veronica Warren,706,1
6615,Christina King,600,1
6616,Rhonda Blackburn,666,3
